x,CDF(x)
-3.9276,4.28988754806624e-05
-3.9275,4.29167104738445e-05
-3.9274,4.29345524730957e-05
-3.9273,4.29524014809899e-05
-3.9272,4.29702575001018e-05
-3.9271,4.29881205330063e-05
-3.927,4.30059905822804e-05
-3.9269,4.30238676505008e-05
-3.9268,4.30417517402456e-05
-3.9267,4.30596428540939e-05
-3.9266,4.30775409946252e-05
-3.9265,4.30954461644204e-05
-3.9264,4.31133583660611e-05
-3.9263,4.31312776021293e-05
-3.9262,4.31492038752088e-05
-3.9261,4.31671371878833e-05
-3.926,4.3185077542738e-05
-3.9259,4.32030249423589e-05
-3.9258,4.32209793893326e-05
-3.9257,4.32389408862468e-05
-3.9256,4.32569094356902e-05
-3.9255,4.32748850402519e-05
-3.9254,4.32928677025225e-05
-3.9253,4.33108574250928e-05
-3.9252,4.33288542105551e-05
-3.9251,4.33468580615023e-05
-3.925,4.33648689805278e-05
-3.9249,4.33828869702268e-05
-3.9248,4.34009120331945e-05
-3.9247,4.34189441720273e-05
-3.9246,4.34369833893226e-05
-3.9245,4.34550296876786e-05
-3.9244,4.34730830696942e-05
-3.9243,4.34911435379696e-05
-3.9242,4.35092110951051e-05
-3.9241,4.3527285743703e-05
-3.924,4.35453674863654e-05
-3.9239,4.35634563256959e-05
-3.9238,4.35815522642988e-05
-3.9237,4.35996553047793e-05
-3.9236,4.36177654497435e-05
-3.9235,4.36358827017985e-05
-3.9234,4.36540070635517e-05
-3.9233,4.36721385376124e-05
-3.9232,4.36902771265897e-05
-3.9231,4.37084228330944e-05
-3.923,4.37265756597379e-05
-3.9229,4.3744735609132e-05
-3.9228,4.37629026838905e-05
-3.9227,4.37810768866269e-05
-3.9226,4.37992582199563e-05
-3.9225,4.38174466864944e-05
-3.9224,4.38356422888579e-05
-3.9223,4.38538450296644e-05
-3.9222,4.38720549115324e-05
-3.9221,4.38902719370809e-05
-3.922,4.39084961089306e-05
-3.9219,4.39267274297021e-05
-3.9218,4.39449659020176e-05
-3.9217,4.39632115285e-05
-3.9216,4.39814643117729e-05
-3.9215,4.3999724254461e-05
-3.9214,4.401799135919e-05
-3.9213,4.4036265628586e-05
-3.9212,4.40545470652764e-05
-3.9211,4.40728356718894e-05
-3.921,4.40911314510541e-05
-3.9209,4.41094344054004e-05
-3.9208,4.4127744537559e-05
-3.9207,4.4146061850162e-05
-3.9206,4.41643863458417e-05
-3.9205,4.41827180272316e-05
-3.9204,4.42010568969663e-05
-3.9203,4.42194029576809e-05
-3.9202,4.42377562120117e-05
-3.9201,4.42561166625957e-05
-3.92,4.42744843120707e-05
-3.9199,4.4292859163076e-05
-3.9198,4.43112412182508e-05
-3.9197,4.4329630480236e-05
-3.9196,4.4348026951673e-05
-3.9195,4.43664306352044e-05
-3.9194,4.43848415334733e-05
-3.9193,4.4403259649124e-05
-3.9192,4.44216849848015e-05
-3.9191,4.44401175431518e-05
-3.919,4.44585573268218e-05
-3.9189,4.44770043384593e-05
-3.9188,4.44954585807129e-05
-3.9187,4.4513920056232e-05
-3.9186,4.45323887676674e-05
-3.9185,4.455086471767e-05
-3.9184,4.45693479088923e-05
-3.9183,4.45878383439874e-05
-3.9182,4.46063360256093e-05
-3.9181,4.46248409564129e-05
-3.918,4.46433531390541e-05
-3.9179,4.46618725761893e-05
-3.9178,4.46803992704765e-05
-3.9177,4.46989332245739e-05
-3.9176,4.47174744411411e-05
-3.9175,4.47360229228382e-05
-3.9174,4.47545786723265e-05
-3.9173,4.47731416922681e-05
-3.9172,4.47917119853261e-05
-3.9171,4.48102895541641e-05
-3.917,4.4828874401447e-05
-3.9169,4.48474665298404e-05
-3.9168,4.48660659420111e-05
-3.9167,4.48846726406264e-05
-3.9166,4.49032866283546e-05
-3.9165,4.49219079078653e-05
-3.9164,4.49405364818283e-05
-3.9163,4.49591723529149e-05
-3.9162,4.49778155237969e-05
-3.9161,4.49964659971474e-05
-3.916,4.50151237756399e-05
-3.9159,4.50337888619495e-05
-3.9158,4.50524612587512e-05
-3.9157,4.5071140968722e-05
-3.9156,4.5089827994539e-05
-3.9155,4.51085223388805e-05
-3.9154,4.51272240044258e-05
-3.9153,4.51459329938549e-05
-3.9152,4.51646493098489e-05
-3.9151,4.51833729550895e-05
-3.915,4.52021039322596e-05
-3.9149,4.52208422440429e-05
-3.9148,4.52395878931241e-05
-3.9147,4.52583408821886e-05
-3.9146,4.52771012139229e-05
-3.9145,4.52958688910141e-05
-3.9144,4.53146439161508e-05
-3.9143,4.53334262920218e-05
-3.9142,4.53522160213173e-05
-3.9141,4.53710131067282e-05
-3.914,4.53898175509464e-05
-3.9139,4.54086293566645e-05
-3.9138,4.54274485265765e-05
-3.9137,4.54462750633764e-05
-3.9136,4.54651089697603e-05
-3.9135,4.54839502484243e-05
-3.9134,4.55027989020656e-05
-3.9133,4.55216549333826e-05
-3.9132,4.55405183450741e-05
-3.9131,4.55593891398406e-05
-3.913,4.55782673203827e-05
-3.9129,4.55971528894022e-05
-3.9128,4.5616045849602e-05
-3.9127,4.56349462036857e-05
-3.9126,4.56538539543578e-05
-3.9125,4.56727691043241e-05
-3.9124,4.56916916562904e-05
-3.9123,4.57106216129646e-05
-3.9122,4.57295589770546e-05
-3.9121,4.57485037512695e-05
-3.912,4.57674559383194e-05
-3.9119,4.57864155409153e-05
-3.9118,4.5805382561769e-05
-3.9117,4.58243570035934e-05
-3.9116,4.58433388691018e-05
-3.9115,4.58623281610094e-05
-3.9114,4.58813248820312e-05
-3.9113,4.59003290348838e-05
-3.9112,4.59193406222845e-05
-3.9111,4.59383596469516e-05
-3.911,4.59573861116044e-05
-3.9109,4.59764200189628e-05
-3.9108,4.59954613717477e-05
-3.9107,4.60145101726813e-05
-3.9106,4.60335664244862e-05
-3.9105,4.60526301298863e-05
-3.9104,4.60717012916062e-05
-3.9103,4.60907799123714e-05
-3.9102,4.61098659949086e-05
-3.9101,4.61289595419449e-05
-3.91,4.61480605562089e-05
-3.9099,4.61671690404297e-05
-3.9098,4.61862849973375e-05
-3.9097,4.62054084296635e-05
-3.9096,4.62245393401396e-05
-3.9095,4.62436777314987e-05
-3.9094,4.62628236064746e-05
-3.9093,4.62819769678022e-05
-3.9092,4.6301137818217e-05
-3.9091,4.63203061604558e-05
-3.909,4.63394819972559e-05
-3.9089,4.6358665331356e-05
-3.9088,4.63778561654952e-05
-3.9087,4.63970545024139e-05
-3.9086,4.64162603448532e-05
-3.9085,4.64354736955554e-05
-3.9084,4.64546945572635e-05
-3.9083,4.64739229327215e-05
-3.9082,4.64931588246741e-05
-3.9081,4.65124022358672e-05
-3.908,4.65316531690476e-05
-3.9079,4.65509116269629e-05
-3.9078,4.65701776123617e-05
-3.9077,4.65894511279935e-05
-3.9076,4.66087321766087e-05
-3.9075,4.66280207609589e-05
-3.9074,4.6647316883796e-05
-3.9073,4.66666205478733e-05
-3.9072,4.66859317559451e-05
-3.9071,4.67052505107662e-05
-3.907,4.6724576815093e-05
-3.9069,4.67439106716819e-05
-3.9068,4.67632520832911e-05
-3.9067,4.67826010526791e-05
-3.9066,4.68019575826058e-05
-3.9065,4.68213216758316e-05
-3.9064,4.68406933351182e-05
-3.9063,4.68600725632281e-05
-3.9062,4.68794593629247e-05
-3.9061,4.68988537369721e-05
-3.906,4.69182556881357e-05
-3.9059,4.69376652191817e-05
-3.9058,4.69570823328771e-05
-3.9057,4.69765070319901e-05
-3.9056,4.69959393192897e-05
-3.9055,4.70153791975454e-05
-3.9054,4.70348266695286e-05
-3.9053,4.70542817380106e-05
-3.9052,4.70737444057643e-05
-3.9051,4.70932146755633e-05
-3.905,4.71126925501821e-05
-3.9049,4.71321780323964e-05
-3.9048,4.71516711249823e-05
-3.9047,4.71711718307172e-05
-3.9046,4.71906801523795e-05
-3.9045,4.72101960927484e-05
-3.9044,4.7229719654604e-05
-3.9043,4.72492508407276e-05
-3.9042,4.72687896539007e-05
-3.9041,4.72883360969068e-05
-3.904,4.73078901725294e-05
-3.9039,4.73274518835534e-05
-3.9038,4.73470212327647e-05
-3.9037,4.73665982229498e-05
-3.9036,4.73861828568964e-05
-3.9035,4.74057751373932e-05
-3.9034,4.74253750672294e-05
-3.9033,4.74449826491957e-05
-3.9032,4.74645978860833e-05
-3.9031,4.74842207806845e-05
-3.903,4.75038513357927e-05
-3.9029,4.75234895542017e-05
-3.9028,4.75431354387071e-05
-3.9027,4.75627889921046e-05
-3.9026,4.75824502171912e-05
-3.9025,4.7602119116765e-05
-3.9024,4.76217956936248e-05
-3.9023,4.76414799505704e-05
-3.9022,4.76611718904027e-05
-3.9021,4.76808715159228e-05
-3.902,4.77005788299341e-05
-3.9019,4.77202938352397e-05
-3.9018,4.77400165346441e-05
-3.9017,4.77597469309529e-05
-3.9016,4.77794850269724e-05
-3.9015,4.779923082551e-05
-3.9014,4.78189843293739e-05
-3.9013,4.78387455413732e-05
-3.9012,4.78585144643184e-05
-3.9011,4.78782911010202e-05
-3.901,4.78980754542908e-05
-3.9009,4.79178675269433e-05
-3.9008,4.79376673217912e-05
-3.9007,4.795747484165e-05
-3.9006,4.7977290089335e-05
-3.9005,4.79971130676631e-05
-3.9004,4.8016943779452e-05
-3.9003,4.80367822275204e-05
-3.9002,4.80566284146878e-05
-3.9001,4.80764823437749e-05
-3.9,4.80963440176028e-05
-3.8999,4.81162134389943e-05
-3.8998,4.81360906107727e-05
-3.8997,4.81559755357621e-05
-3.8996,4.8175868216788e-05
-3.8995,4.81957686566764e-05
-3.8994,4.82156768582546e-05
-3.8993,4.82355928243509e-05
-3.8992,4.82555165577939e-05
-3.8991,4.82754480614138e-05
-3.899,4.82953873380416e-05
-3.8989,4.83153343905091e-05
-3.8988,4.83352892216494e-05
-3.8987,4.83552518342957e-05
-3.8986,4.83752222312835e-05
-3.8985,4.8395200415448e-05
-3.8984,4.84151863896259e-05
-3.8983,4.84351801566549e-05
-3.8982,4.84551817193734e-05
-3.8981,4.84751910806211e-05
-3.898,4.84952082432384e-05
-3.8979,4.85152332100664e-05
-3.8978,4.85352659839479e-05
-3.8977,4.85553065677258e-05
-3.8976,4.85753549642446e-05
-3.8975,4.85954111763494e-05
-3.8974,4.86154752068863e-05
-3.8973,4.86355470587026e-05
-3.8972,4.86556267346463e-05
-3.8971,4.86757142375661e-05
-3.897,4.86958095703126e-05
-3.8969,4.87159127357362e-05
-3.8968,4.87360237366889e-05
-3.8967,4.87561425760237e-05
-3.8966,4.8776269256594e-05
-3.8965,4.87964037812551e-05
-3.8964,4.88165461528623e-05
-3.8963,4.88366963742723e-05
-3.8962,4.88568544483428e-05
-3.8961,4.88770203779324e-05
-3.896,4.88971941659005e-05
-3.8959,4.89173758151079e-05
-3.8958,4.89375653284154e-05
-3.8957,4.89577627086861e-05
-3.8956,4.8977967958783e-05
-3.8955,4.89981810815704e-05
-3.8954,4.90184020799136e-05
-3.8953,4.90386309566789e-05
-3.8952,4.90588677147335e-05
-3.8951,4.90791123569456e-05
-3.895,4.90993648861841e-05
-3.8949,4.91196253053191e-05
-3.8948,4.91398936172218e-05
-3.8947,4.91601698247642e-05
-3.8946,4.91804539308192e-05
-3.8945,4.92007459382604e-05
-3.8944,4.92210458499632e-05
-3.8943,4.92413536688031e-05
-3.8942,4.92616693976569e-05
-3.8941,4.92819930394026e-05
-3.894,4.93023245969186e-05
-3.8939,4.93226640730849e-05
-3.8938,4.9343011470782e-05
-3.8937,4.93633667928913e-05
-3.8936,4.93837300422959e-05
-3.8935,4.94041012218788e-05
-3.8934,4.94244803345248e-05
-3.8933,4.94448673831193e-05
-3.8932,4.94652623705487e-05
-3.8931,4.94856652997006e-05
-3.893,4.95060761734631e-05
-3.8929,4.95264949947256e-05
-3.8928,4.95469217663784e-05
-3.8927,4.95673564913128e-05
-3.8926,4.9587799172421e-05
-3.8925,4.96082498125964e-05
-3.8924,4.96287084147327e-05
-3.8923,4.96491749817255e-05
-3.8922,4.96696495164706e-05
-3.8921,4.96901320218652e-05
-3.892,4.97106225008073e-05
-3.8919,4.9731120956196e-05
-3.8918,4.97516273909311e-05
-3.8917,4.97721418079137e-05
-3.8916,4.97926642100455e-05
-3.8915,4.98131946002297e-05
-3.8914,4.98337329813699e-05
-3.8913,4.9854279356371e-05
-3.8912,4.98748337281387e-05
-3.8911,4.98953960995799e-05
-3.891,4.99159664736025e-05
-3.8909,4.99365448531148e-05
-3.8908,4.99571312410266e-05
-3.8907,4.99777256402487e-05
-3.8906,4.99983280536926e-05
-3.8905,5.0018938484271e-05
-3.8904,5.00395569348975e-05
-3.8903,5.00601834084863e-05
-3.8902,5.00808179079534e-05
-3.8901,5.01014604362149e-05
-3.89,5.01221109961885e-05
-3.8899,5.01427695907925e-05
-3.8898,5.01634362229464e-05
-3.8897,5.01841108955706e-05
-3.8896,5.02047936115864e-05
-3.8895,5.0225484373916e-05
-3.8894,5.02461831854832e-05
-3.8893,5.02668900492118e-05
-3.8892,5.02876049680272e-05
-3.8891,5.03083279448556e-05
-3.889,5.03290589826244e-05
-3.8889,5.03497980842618e-05
-3.8888,5.03705452526968e-05
-3.8887,5.03913004908596e-05
-3.8886,5.04120638016814e-05
-3.8885,5.04328351880942e-05
-3.8884,5.04536146530312e-05
-3.8883,5.04744021994265e-05
-3.8882,5.04951978302149e-05
-3.8881,5.05160015483329e-05
-3.888,5.0536813356717e-05
-3.8879,5.05576332583055e-05
-3.8878,5.05784612560372e-05
-3.8877,5.05992973528522e-05
-3.8876,5.06201415516913e-05
-3.8875,5.06409938554966e-05
-3.8874,5.06618542672107e-05
-3.8873,5.06827227897778e-05
-3.8872,5.07035994261426e-05
-3.8871,5.07244841792508e-05
-3.887,5.07453770520496e-05
-3.8869,5.07662780474863e-05
-3.8868,5.07871871685103e-05
-3.8867,5.08081044180708e-05
-3.8866,5.08290297991189e-05
-3.8865,5.08499633146062e-05
-3.8864,5.08709049674855e-05
-3.8863,5.08918547607105e-05
-3.8862,5.0912812697236e-05
-3.8861,5.09337787800174e-05
-3.886,5.09547530120118e-05
-3.8859,5.09757353961764e-05
-3.8858,5.09967259354701e-05
-3.8857,5.10177246328525e-05
-3.8856,5.10387314912842e-05
-3.8855,5.10597465137268e-05
-3.8854,5.1080769703143e-05
-3.8853,5.1101801062496e-05
-3.8852,5.1122840594751e-05
-3.8851,5.1143888302873e-05
-3.885,5.11649441898288e-05
-3.8849,5.1186008258586e-05
-3.8848,5.12070805121127e-05
-3.8847,5.12281609533791e-05
-3.8846,5.12492495853551e-05
-3.8845,5.12703464110125e-05
-3.8844,5.12914514333237e-05
-3.8843,5.13125646552621e-05
-3.8842,5.13336860798023e-05
-3.8841,5.13548157099199e-05
-3.884,5.13759535485909e-05
-3.8839,5.13970995987932e-05
-3.8838,5.1418253863505e-05
-3.8837,5.14394163457057e-05
-3.8836,5.14605870483758e-05
-3.8835,5.14817659744967e-05
-3.8834,5.15029531270509e-05
-3.8833,5.15241485090218e-05
-3.8832,5.15453521233934e-05
-3.8831,5.15665639731517e-05
-3.883,5.15877840612827e-05
-3.8829,5.16090123907739e-05
-3.8828,5.16302489646137e-05
-3.8827,5.16514937857912e-05
-3.8826,5.16727468572972e-05
-3.8825,5.16940081821227e-05
-3.8824,5.17152777632603e-05
-3.8823,5.17365556037032e-05
-3.8822,5.17578417064458e-05
-3.8821,5.17791360744836e-05
-3.882,5.18004387108128e-05
-3.8819,5.18217496184306e-05
-3.8818,5.18430688003358e-05
-3.8817,5.18643962595272e-05
-3.8816,5.18857319990055e-05
-3.8815,5.19070760217719e-05
-3.8814,5.19284283308289e-05
-3.8813,5.19497889291796e-05
-3.8812,5.19711578198287e-05
-3.8811,5.1992535005781e-05
-3.881,5.20139204900434e-05
-3.8809,5.20353142756229e-05
-3.8808,5.20567163655279e-05
-3.8807,5.2078126762768e-05
-3.8806,5.2099545470353e-05
-3.8805,5.21209724912949e-05
-3.8804,5.21424078286057e-05
-3.8803,5.21638514852987e-05
-3.8802,5.21853034643884e-05
-3.8801,5.22067637688901e-05
-3.88,5.22282324018202e-05
-3.8799,5.22497093661962e-05
-3.8798,5.22711946650361e-05
-3.8797,5.22926883013598e-05
-3.8796,5.23141902781872e-05
-3.8795,5.233570059854e-05
-3.8794,5.23572192654404e-05
-3.8793,5.23787462819119e-05
-3.8792,5.24002816509789e-05
-3.8791,5.2421825375667e-05
-3.879,5.24433774590023e-05
-3.8789,5.24649379040123e-05
-3.8788,5.24865067137255e-05
-3.8787,5.25080838911714e-05
-3.8786,5.25296694393805e-05
-3.8785,5.25512633613839e-05
-3.8784,5.25728656602145e-05
-3.8783,5.25944763389055e-05
-3.8782,5.26160954004915e-05
-3.8781,5.26377228480079e-05
-3.878,5.26593586844913e-05
-3.8779,5.26810029129792e-05
-3.8778,5.27026555365103e-05
-3.8777,5.27243165581236e-05
-3.8776,5.27459859808603e-05
-3.8775,5.27676638077615e-05
-3.8774,5.27893500418699e-05
-3.8773,5.28110446862291e-05
-3.8772,5.28327477438837e-05
-3.8771,5.28544592178794e-05
-3.877,5.28761791112626e-05
-3.8769,5.28979074270809e-05
-3.8768,5.29196441683834e-05
-3.8767,5.29413893382192e-05
-3.8766,5.29631429396393e-05
-3.8765,5.29849049756954e-05
-3.8764,5.30066754494399e-05
-3.8763,5.30284543639269e-05
-3.8762,5.30502417222108e-05
-3.8761,5.30720375273476e-05
-3.876,5.30938417823938e-05
-3.8759,5.31156544904075e-05
-3.8758,5.31374756544472e-05
-3.8757,5.3159305277573e-05
-3.8756,5.31811433628453e-05
-3.8755,5.32029899133264e-05
-3.8754,5.32248449320789e-05
-3.8753,5.32467084221667e-05
-3.8752,5.32685803866548e-05
-3.8751,5.3290460828609e-05
-3.875,5.33123497510964e-05
-3.8749,5.33342471571849e-05
-3.8748,5.33561530499433e-05
-3.8747,5.33780674324417e-05
-3.8746,5.33999903077511e-05
-3.8745,5.34219216789436e-05
-3.8744,5.34438615490924e-05
-3.8743,5.34658099212711e-05
-3.8742,5.34877667985553e-05
-3.8741,5.35097321840208e-05
-3.874,5.35317060807448e-05
-3.8739,5.35536884918056e-05
-3.8738,5.35756794202822e-05
-3.8737,5.35976788692549e-05
-3.8736,5.36196868418051e-05
-3.8735,5.36417033410148e-05
-3.8734,5.36637283699672e-05
-3.8733,5.36857619317469e-05
-3.8732,5.3707804029439e-05
-3.8731,5.37298546661299e-05
-3.873,5.37519138449071e-05
-3.8729,5.3773981568859e-05
-3.8728,5.37960578410747e-05
-3.8727,5.38181426646449e-05
-3.8726,5.38402360426611e-05
-3.8725,5.38623379782158e-05
-3.8724,5.38844484744024e-05
-3.8723,5.39065675343157e-05
-3.8722,5.3928695161051e-05
-3.8721,5.3950831357705e-05
-3.872,5.39729761273754e-05
-3.8719,5.39951294731608e-05
-3.8718,5.4017291398161e-05
-3.8717,5.40394619054766e-05
-3.8716,5.40616409982094e-05
-3.8715,5.40838286794623e-05
-3.8714,5.4106024952339e-05
-3.8713,5.41282298199442e-05
-3.8712,5.4150443285384e-05
-3.8711,5.41726653517653e-05
-3.871,5.4194896022196e-05
-3.8709,5.42171352997849e-05
-3.8708,5.42393831876421e-05
-3.8707,5.42616396888787e-05
-3.8706,5.42839048066067e-05
-3.8705,5.43061785439392e-05
-3.8704,5.43284609039903e-05
-3.8703,5.43507518898752e-05
-3.8702,5.43730515047102e-05
-3.8701,5.43953597516123e-05
-3.87,5.44176766336999e-05
-3.8699,5.44400021540922e-05
-3.8698,5.44623363159097e-05
-3.8697,5.44846791222736e-05
-3.8696,5.45070305763065e-05
-3.8695,5.45293906811314e-05
-3.8694,5.45517594398733e-05
-3.8693,5.45741368556574e-05
-3.8692,5.45965229316103e-05
-3.8691,5.46189176708596e-05
-3.869,5.46413210765339e-05
-3.8689,5.46637331517628e-05
-3.8688,5.46861538996773e-05
-3.8687,5.47085833234087e-05
-3.8686,5.47310214260899e-05
-3.8685,5.47534682108549e-05
-3.8684,5.47759236808383e-05
-3.8683,5.47983878391763e-05
-3.8682,5.48208606890053e-05
-3.8681,5.48433422334639e-05
-3.868,5.48658324756906e-05
-3.8679,5.48883314188256e-05
-3.8678,5.49108390660101e-05
-3.8677,5.49333554203861e-05
-3.8676,5.49558804850969e-05
-3.8675,5.49784142632867e-05
-3.8674,5.50009567581004e-05
-3.8673,5.50235079726848e-05
-3.8672,5.50460679101869e-05
-3.8671,5.50686365737552e-05
-3.867,5.50912139665391e-05
-3.8669,5.51138000916891e-05
-3.8668,5.51363949523568e-05
-3.8667,5.51589985516945e-05
-3.8666,5.5181610892856e-05
-3.8665,5.52042319789958e-05
-3.8664,5.52268618132697e-05
-3.8663,5.52495003988344e-05
-3.8662,5.52721477388479e-05
-3.8661,5.52948038364684e-05
-3.866,5.53174686948566e-05
-3.8659,5.53401423171728e-05
-3.8658,5.53628247065792e-05
-3.8657,5.53855158662387e-05
-3.8656,5.54082157993155e-05
-3.8655,5.54309245089747e-05
-3.8654,5.54536419983825e-05
-3.8653,5.54763682707057e-05
-3.8652,5.54991033291132e-05
-3.8651,5.55218471767738e-05
-3.865,5.5544599816858e-05
-3.8649,5.55673612525374e-05
-3.8648,5.5590131486984e-05
-3.8647,5.56129105233719e-05
-3.8646,5.56356983648751e-05
-3.8645,5.56584950146695e-05
-3.8644,5.56813004759316e-05
-3.8643,5.57041147518393e-05
-3.8642,5.57269378455712e-05
-3.8641,5.57497697603074e-05
-3.864,5.57726104992282e-05
-3.8639,5.57954600655161e-05
-3.8638,5.58183184623537e-05
-3.8637,5.58411856929251e-05
-3.8636,5.58640617604155e-05
-3.8635,5.58869466680109e-05
-3.8634,5.59098404188985e-05
-3.8633,5.59327430162668e-05
-3.8632,5.59556544633045e-05
-3.8631,5.59785747632027e-05
-3.863,5.60015039191522e-05
-3.8629,5.60244419343457e-05
-3.8628,5.60473888119768e-05
-3.8627,5.60703445552399e-05
-3.8626,5.60933091673309e-05
-3.8625,5.61162826514461e-05
-3.8624,5.61392650107835e-05
-3.8623,5.61622562485418e-05
-3.8622,5.6185256367921e-05
-3.8621,5.62082653721218e-05
-3.862,5.62312832643466e-05
-3.8619,5.62543100477978e-05
-3.8618,5.62773457256802e-05
-3.8617,5.63003903011984e-05
-3.8616,5.63234437775588e-05
-3.8615,5.63465061579688e-05
-3.8614,5.63695774456366e-05
-3.8613,5.63926576437716e-05
-3.8612,5.64157467555845e-05
-3.8611,5.64388447842864e-05
-3.861,5.64619517330903e-05
-3.8609,5.64850676052096e-05
-3.8608,5.6508192403859e-05
-3.8607,5.65313261322545e-05
-3.8606,5.65544687936125e-05
-3.8605,5.65776203911515e-05
-3.8604,5.660078092809e-05
-3.8603,5.66239504076481e-05
-3.8602,5.6647128833047e-05
-3.8601,5.66703162075088e-05
-3.86,5.66935125342567e-05
-3.8599,5.67167178165152e-05
-3.8598,5.67399320575092e-05
-3.8597,5.67631552604656e-05
-3.8596,5.67863874286116e-05
-3.8595,5.68096285651758e-05
-3.8594,5.68328786733879e-05
-3.8593,5.68561377564785e-05
-3.8592,5.68794058176793e-05
-3.8591,5.69026828602234e-05
-3.859,5.69259688873442e-05
-3.8589,5.69492639022773e-05
-3.8588,5.69725679082581e-05
-3.8587,5.69958809085241e-05
-3.8586,5.70192029063134e-05
-3.8585,5.70425339048649e-05
-3.8584,5.70658739074194e-05
-3.8583,5.70892229172179e-05
-3.8582,5.71125809375031e-05
-3.8581,5.71359479715183e-05
-3.858,5.71593240225082e-05
-3.8579,5.71827090937185e-05
-3.8578,5.7206103188396e-05
-3.8577,5.72295063097881e-05
-3.8576,5.72529184611443e-05
-3.8575,5.7276339645714e-05
-3.8574,5.72997698667485e-05
-3.8573,5.73232091274998e-05
-3.8572,5.73466574312211e-05
-3.8571,5.73701147811666e-05
-3.857,5.73935811805919e-05
-3.8569,5.7417056632753e-05
-3.8568,5.74405411409075e-05
-3.8567,5.74640347083139e-05
-3.8566,5.7487537338232e-05
-3.8565,5.75110490339225e-05
-3.8564,5.75345697986467e-05
-3.8563,5.75580996356682e-05
-3.8562,5.75816385482504e-05
-3.8561,5.76051865396584e-05
-3.856,5.76287436131583e-05
-3.8559,5.76523097720172e-05
-3.8558,5.76758850195036e-05
-3.8557,5.76994693588866e-05
-3.8556,5.77230627934365e-05
-3.8555,5.77466653264251e-05
-3.8554,5.77702769611246e-05
-3.8553,5.77938977008088e-05
-3.8552,5.78175275487524e-05
-3.8551,5.78411665082312e-05
-3.855,5.78648145825221e-05
-3.8549,5.78884717749032e-05
-3.8548,5.7912138088653e-05
-3.8547,5.79358135270523e-05
-3.8546,5.79594980933819e-05
-3.8545,5.79831917909241e-05
-3.8544,5.80068946229626e-05
-3.8543,5.80306065927812e-05
-3.8542,5.80543277036662e-05
-3.8541,5.80780579589036e-05
-3.854,5.81017973617814e-05
-3.8539,5.81255459155883e-05
-3.8538,5.81493036236143e-05
-3.8537,5.81730704891501e-05
-3.8536,5.81968465154882e-05
